tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-540,Wimbledon,Grass,128,G,20190701,180,105023,,,Sam Querrey,R,198,USA,31.7,126094,,,Andrey Rublev,R,188,RUS,21.6,6-3 6-2 6-3,5,R64,96,26,4,78,53,45,12,13,5,5,7,1,104,59,30,27,13,8,13,65,830,79,696
2019-540,Wimbledon,Grass,128,G,20190701,181,105357,,,John Millman,R,183,AUS,30,111513,31,,Laslo Djere,R,188,SRB,24,6-3 6-2 6-1,5,R64,127,2,0,83,51,38,18,12,7,8,7,7,108,61,36,17,12,9,16,64,850,35,1255
2019-540,Wimbledon,Grass,128,G,20190701,182,105815,,,Tennys Sandgren,R,188,USA,27.9,104468,20,,Gilles Simon,R,183,FRA,34.5,6-2 6-3 4-6 3-6 8-6,5,R64,228,21,3,157,91,67,26,25,7,14,4,7,155,105,73,18,25,4,13,94,611,25,1445
2019-540,Wimbledon,Grass,128,G,20190701,183,104926,12,,Fabio Fognini,R,178,ITA,32.1,105916,,,Marton Fucsovics,R,188,HUN,27.3,6-7(6) 6-4 7-6(3) 2-6 6-3,5,R64,218,5,8,175,100,73,40,27,10,14,16,9,166,92,67,41,26,5,9,10,2785,51,930
2019-540,Wimbledon,Grass,128,G,20190701,184,105311,,,Joao Sousa,R,185,POR,30.2,105227,13,,Marin Cilic,R,198,CRO,30.7,6-4 6-4 6-4,5,R64,132,9,1,88,47,39,26,15,12,12,9,8,107,51,42,25,15,6,9,69,770,18,1940
2019-540,Wimbledon,Grass,128,G,20190701,185,105554,,,Daniel Evans,R,175,GBR,29.1,105932,18,,Nikoloz Basilashvili,R,185,GEO,27.3,6-3 6-2 7-6(2),5,R64,146,5,3,101,63,45,22,15,6,8,3,3,110,71,41,18,15,10,16,61,860,16,1960
2019-540,Wimbledon,Grass,128,G,20190701,186,104542,,,Jo-Wilfried Tsonga,R,188,FRA,34.2,105575,,,Ricardas Berankis,R,175,LTU,29,7-6(4) 6-3 6-3,5,R64,106,13,2,88,52,45,22,16,3,4,2,3,83,42,30,25,15,3,7,72,750,77,714
2019-540,Wimbledon,Grass,128,G,20190701,187,104745,3,,Rafael Nadal,L,185,ESP,33,106401,,,Nick Kyrgios,R,193,AUS,24.1,6-3 3-6 7-6(5) 7-6(3),5,R64,184,10,2,115,73,60,30,23,0,2,29,3,122,87,66,20,21,3,5,2,7945,43,1045
2019-540,Wimbledon,Grass,128,G,20190701,188,105453,8,,Kei Nishikori,R,178,JPN,29.5,111815,,,Cameron Norrie,L,188,GBR,23.8,6-4 6-4 6-0,5,R64,108,1,2,61,43,34,12,13,0,2,1,7,83,53,30,9,13,5,12,7,4040,55,915
2019-540,Wimbledon,Grass,128,G,20190701,189,105449,,,Steve Johnson,R,188,USA,29.5,200282,25,,Alex De Minaur,R,183,AUS,20.3,3-6 7-6(4) 6-3 3-6 6-3,5,R64,201,12,9,167,96,71,40,26,7,10,12,4,132,85,66,28,23,2,4,71,750,29,1330
2019-540,Wimbledon,Grass,128,G,20190701,190,105526,33,,Jan Lennard Struff,R,193,GER,29.1,126203,,,Taylor Fritz,R,196,USA,21.6,6-4 6-3 5-7 7-6(2),5,R64,135,22,10,134,78,65,33,22,2,3,14,5,124,80,62,24,22,0,3,33,1265,31,1320
2019-540,Wimbledon,Grass,128,G,20190701,191,105062,,,Mikhail Kukushkin,R,183,KAZ,31.5,104545,9,,John Isner,R,208,USA,34.1,6-4 6-7(3) 4-6 6-1 6-4,5,R64,186,6,0,149,118,90,18,26,7,8,34,1,151,114,80,20,24,5,9,58,885,12,2715
2019-540,Wimbledon,Grass,128,G,20190701,192,126610,17,,Matteo Berrettini,R,196,ITA,23.2,104571,,,Marcos Baghdatis,R,183,CYP,34,6-1 7-6(4) 6-3,5,R64,102,16,3,79,55,47,16,16,0,1,1,6,84,45,35,16,13,4,8,20,1665,135,420
2019-540,Wimbledon,Grass,128,G,20190701,193,106043,24,,Diego Schwartzman,R,170,ARG,26.8,136440,,,Dominik Koepfer,L,180,GER,25.1,6-0 6-3 7-5,5,R64,113,3,1,82,58,42,14,14,3,4,7,7,106,60,40,15,13,9,15,24,1485,130,437
2019-540,Wimbledon,Grass,128,G,20190701,194,106298,27,,Lucas Pouille,R,185,FRA,25.3,106296,,Q,Gregoire Barrere,R,183,FRA,25.3,6-1 7-6(0) 6-4,5,R64,97,6,4,73,44,39,21,14,0,0,1,9,106,65,41,18,16,5,9,28,1340,116,488
2019-540,Wimbledon,Grass,128,G,20190701,195,103819,2,,Roger Federer,R,185,SUI,37.8,126652,,,Jay Clarke,R,183,GBR,20.9,6-1 7-6(3) 6-2,5,R64,97,10,2,73,46,42,19,15,2,2,1,7,86,50,31,18,13,1,5,3,6620,169,316
2019-540,Wimbledon,Grass,128,G,20190701,196,104925,1,,Novak Djokovic,R,188,SRB,32.1,128034,,,Hubert Hurkacz,R,196,POL,22.3,7-5 6-7(5) 6-1 6-4,5,R32,180,9,8,132,87,71,23,21,3,3,13,7,135,82,56,28,21,13,17,1,12415,48,959
2019-540,Wimbledon,Grass,128,G,20190701,197,200005,,,Ugo Humbert,L,188,FRA,21,200000,19,,Felix Auger Aliassime,R,193,CAN,18.8,6-4 7-5 6-3,5,R32,130,4,2,83,52,41,19,15,3,4,11,9,101,67,49,12,16,5,10,66,822,21,1654
2019-540,Wimbledon,Grass,128,G,20190701,198,105676,21,,David Goffin,R,180,BEL,28.5,106421,11,,Daniil Medvedev,R,198,RUS,23.3,4-6 6-2 3-6 6-3 7-5,5,R32,211,10,4,135,67,56,35,24,6,11,20,9,174,104,67,33,24,11,18,23,1510,13,2625
2019-540,Wimbledon,Grass,128,G,20190701,199,104269,,,Fernando Verdasco,L,188,ESP,35.6,105341,,,Thomas Fabbiano,R,173,ITA,30,6-4 7-6(1) 6-4,5,R32,139,12,6,108,70,54,18,16,10,12,2,4,100,59,36,23,17,6,10,37,1235,89,639
2019-540,Wimbledon,Grass,128,G,20190701,200,105550,26,,Guido Pella,L,183,ARG,29.1,104731,4,,Kevin Anderson,R,203,RSA,33.1,6-4 6-3 7-6(4),5,R32,154,4,3,121,85,65,16,17,8,9,14,4,94,59,48,15,15,8,11,26,1430,8,3610
2019-540,Wimbledon,Grass,128,G,20190701,201,105683,15,,Milos Raonic,R,196,CAN,28.5,124187,,,Reilly Opelka,R,211,USA,21.8,7-6(1) 6-2 6-1,5,R32,102,13,2,73,55,51,11,14,3,3,13,5,88,60,35,14,14,6,10,17,1945,63,855
2019-540,Wimbledon,Grass,128,G,20190701,202,105138,23,,Roberto Bautista Agut,R,183,ESP,31.2,111575,10,,Karen Khachanov,R,198,RUS,23.1,6-3 7-6(3) 6-1,5,R32,113,4,0,81,56,46,19,16,0,0,9,2,84,54,36,17,13,8,11,22,1600,9,2980
2019-540,Wimbledon,Grass,128,G,20190701,203,105332,28,,Benoit Paire,R,196,FRA,30.1,106210,,Q,Jiri Vesely,L,198,CZE,25.9,5-7 7-6(5) 6-3 7-6(2),5,R32,165,19,5,140,80,66,38,23,3,4,18,3,137,105,81,17,24,8,9,32,1278,124,448
2019-540,Wimbledon,Grass,128,G,20190701,204,105023,,,Sam Querrey,R,198,USA,31.7,105357,,,John Millman,R,183,AUS,30,7-6(3) 7-6(8) 6-3,5,R32,113,27,6,102,67,57,18,17,0,1,4,3,101,68,48,21,18,3,6,65,830,64,850
2019-540,Wimbledon,Grass,128,G,20190701,205,105815,,,Tennys Sandgren,R,188,USA,27.9,104926,12,,Fabio Fognini,R,178,ITA,32.1,6-3 7-6(12) 6-3,5,R32,148,13,3,115,72,49,30,17,5,7,5,6,111,74,47,20,14,6,10,94,611,10,2785
2019-540,Wimbledon,Grass,128,G,20190701,206,105311,,,Joao Sousa,R,185,POR,30.2,105554,,,Daniel Evans,R,175,GBR,29.1,4-6 6-4 7-5 4-6 6-4,5,R32,236,5,1,183,119,76,32,26,17,24,5,6,150,94,63,29,26,8,16,69,770,61,860
2019-540,Wimbledon,Grass,128,G,20190701,207,104745,3,,Rafael Nadal,L,185,ESP,33,104542,,,Jo-Wilfried Tsonga,R,188,FRA,34.2,6-2 6-3 6-2,5,R32,108,11,1,63,44,39,14,13,0,0,11,4,81,45,31,13,12,6,11,2,7945,72,750
2019-540,Wimbledon,Grass,128,G,20190701,208,105453,8,,Kei Nishikori,R,178,JPN,29.5,105449,,,Steve Johnson,R,188,USA,29.5,6-4 6-3 6-2,5,R32,110,2,2,63,47,40,9,13,0,1,6,5,113,70,47,12,14,8,14,7,4040,71,750
2019-540,Wimbledon,Grass,128,G,20190701,209,105062,,,Mikhail Kukushkin,R,183,KAZ,31.5,105526,33,,Jan Lennard Struff,R,193,GER,29.1,6-3 7-6(5) 4-6 7-5,5,R32,198,7,0,166,117,78,27,22,13,15,26,7,143,74,61,32,22,10,13,58,885,33,1265
2019-540,Wimbledon,Grass,128,G,20190701,210,126610,17,,Matteo Berrettini,R,196,ITA,23.2,106043,24,,Diego Schwartzman,R,170,ARG,26.8,6-7(5) 7-6(2) 4-6 7-6(5) 6-3,5,R32,259,22,7,201,121,97,40,29,13,15,2,3,173,115,84,40,29,7,9,20,1665,24,1485
2019-540,Wimbledon,Grass,128,G,20190701,211,103819,2,,Roger Federer,R,185,SUI,37.8,106298,27,,Lucas Pouille,R,185,FRA,25.3,7-5 6-2 7-6(4),5,R32,126,6,0,102,71,54,18,16,3,4,6,3,106,51,34,30,17,5,9,3,6620,28,1340
2019-540,Wimbledon,Grass,128,G,20190701,212,104925,1,,Novak Djokovic,R,188,SRB,32.1,200005,,,Ugo Humbert,L,188,FRA,21,6-3 6-2 6-3,5,R16,102,3,1,66,46,36,16,13,0,0,6,2,85,51,33,13,13,4,9,1,12415,66,822
2019-540,Wimbledon,Grass,128,G,20190701,213,105676,21,,David Goffin,R,180,BEL,28.5,104269,,,Fernando Verdasco,L,188,ESP,35.6,7-6(9) 2-6 6-3 6-4,5,R16,179,8,3,118,76,60,20,20,2,5,18,6,137,88,63,23,20,10,13,23,1510,37,1235
2019-540,Wimbledon,Grass,128,G,20190701,214,105550,26,,Guido Pella,L,183,ARG,29.1,105683,15,,Milos Raonic,R,196,CAN,28.5,3-6 4-6 6-3 7-6(3) 8-6,5,R16,222,6,3,168,122,88,25,28,10,13,33,8,153,99,82,28,27,9,12,26,1430,17,1945
2019-540,Wimbledon,Grass,128,G,20190701,215,105138,23,,Roberto Bautista Agut,R,183,ESP,31.2,105332,28,,Benoit Paire,R,196,FRA,30.1,6-3 7-5 6-2,5,R16,112,1,5,86,61,49,11,15,4,5,18,9,106,50,38,20,14,4,9,22,1600,32,1278
2019-540,Wimbledon,Grass,128,G,20190701,216,105023,,,Sam Querrey,R,198,USA,31.7,105815,,,Tennys Sandgren,R,188,USA,27.9,6-4 6-7(7) 7-6(3) 7-6(5),5,R16,177,25,5,146,96,80,30,26,4,4,13,3,149,97,77,31,23,4,5,65,830,94,611
2019-540,Wimbledon,Grass,128,G,20190701,217,104745,3,,Rafael Nadal,L,185,ESP,33,105311,,,Joao Sousa,R,185,POR,30.2,6-2 6-2 6-2,5,R16,105,5,3,61,35,30,18,12,0,0,4,0,76,52,29,11,12,2,8,2,7945,69,770
2019-540,Wimbledon,Grass,128,G,20190701,218,105453,8,,Kei Nishikori,R,178,JPN,29.5,105062,,,Mikhail Kukushkin,R,183,KAZ,31.5,6-3 3-6 6-3 6-4,5,R16,163,4,2,120,71,47,30,19,8,11,10,1,122,81,53,18,18,8,13,7,4040,58,885
2019-540,Wimbledon,Grass,128,G,20190701,219,103819,2,,Roger Federer,R,185,SUI,37.8,126610,17,,Matteo Berrettini,R,196,ITA,23.2,6-1 6-2 6-2,5,R16,74,5,1,61,42,37,13,12,1,1,3,3,58,26,18,11,11,1,7,3,6620,20,1665
2019-540,Wimbledon,Grass,128,G,20190701,220,104925,1,,Novak Djokovic,R,188,SRB,32.1,105676,21,,David Goffin,R,180,BEL,28.5,6-4 6-0 6-2,5,QF,117,3,3,83,49,37,17,12,5,6,4,5,76,34,21,16,12,3,10,1,12415,23,1510
2019-540,Wimbledon,Grass,128,G,20190701,221,105138,23,,Roberto Bautista Agut,R,183,ESP,31.2,105550,26,,Guido Pella,L,183,ARG,29.1,7-5 6-4 3-6 6-3,5,QF,187,4,1,134,89,63,26,20,11,13,14,5,139,90,62,22,20,12,16,22,1600,26,1430
2019-540,Wimbledon,Grass,128,G,20190701,222,104745,3,,Rafael Nadal,L,185,ESP,33,105023,,,Sam Querrey,R,198,USA,31.7,7-5 6-2 6-2,5,QF,127,10,2,92,55,45,20,14,6,7,22,3,92,56,41,10,14,10,16,2,7945,65,830
2019-540,Wimbledon,Grass,128,G,20190701,223,103819,2,,Roger Federer,R,185,SUI,37.8,105453,8,,Kei Nishikori,R,178,JPN,29.5,4-6 6-1 6-4 6-4,5,QF,156,12,4,106,70,57,21,19,5,6,3,2,138,79,45,33,18,10,14,3,6620,7,4040
2019-540,Wimbledon,Grass,128,G,20190701,224,104925,1,,Novak Djokovic,R,188,SRB,32.1,105138,23,,Roberto Bautista Agut,R,183,ESP,31.2,6-2 4-6 6-3 6-2,5,SF,169,9,3,115,74,57,21,18,4,5,5,2,106,71,48,17,17,3,8,1,12415,22,1600
2019-540,Wimbledon,Grass,128,G,20190701,225,103819,2,,Roger Federer,R,185,SUI,37.8,104745,3,,Rafael Nadal,L,185,ESP,33,7-6(3) 1-6 6-3 6-4,5,SF,182,14,1,116,79,58,23,19,6,8,10,4,127,81,60,22,20,8,10,3,6620,2,7945
2019-540,Wimbledon,Grass,128,G,20190701,226,104925,1,,Novak Djokovic,R,188,SRB,32.1,103819,2,,Roger Federer,R,185,SUI,37.8,7-6(5) 1-6 7-6(4) 4-6 13-12(3),5,F,297,10,9,219,136,101,39,34,6,13,25,6,203,127,100,39,34,5,8,1,12415,3,6620
2019-560,US Open,Hard,128,G,20190826,100,104925,1,,Novak Djokovic,R,188,SRB,32.2,106148,,,Roberto Carballes Baena,R,183,ESP,26.4,6-4 6-1 6-4,5,R128,112,4,3,73,44,37,19,14,0,0,5,5,91,53,32,21,13,7,11,1,11685,76,787
2019-560,US Open,Hard,128,G,20190826,101,106228,,,Juan Ignacio Londero,R,180,ARG,26,105023,,,Sam Querrey,R,198,USA,31.8,3-6 6-1 7-6(3) 7-5,5,R128,144,10,9,114,66,55,26,21,2,5,24,7,120,71,55,19,20,2,7,56,970,46,1055
2019-560,US Open,Hard,128,G,20190826,102,106045,,,Denis Kudla,R,180,USA,27,104386,,,Janko Tipsarevic,R,180,SRB,35.1,3-6 6-1 7-6(5) 6-1,5,R128,165,9,3,103,63,51,22,18,4,7,10,2,130,79,50,24,18,12,18,111,491,260,170
2019-560,US Open,Hard,128,G,20190826,103,105583,27,,Dusan Lajovic,R,183,SRB,29.1,104327,,,Steve Darcis,R,178,BEL,35.4,7-5 6-3 6-3,5,R128,111,4,1,82,62,45,11,15,0,2,2,5,85,39,29,17,15,8,14,29,1441,186,266
2019-560,US Open,Hard,128,G,20190826,104,104527,23,,Stan Wawrinka,R,183,SUI,34.4,206173,,Q,Jannik Sinner,R,191,ITA,18,6-3 7-6(4) 4-6 6-3,5,R128,169,15,6,148,92,66,29,22,10,14,2,5,122,73,45,30,19,5,10,24,1535,137,395
2019-560,US Open,Hard,128,G,20190826,105,104871,,,Jeremy Chardy,R,188,FRA,32.5,128034,,,Hubert Hurkacz,R,196,POL,22.5,3-6 6-3 6-7(6) 6-1 6-4,5,R128,193,15,6,161,106,79,26,25,4,7,16,7,152,116,78,15,23,11,17,74,815,35,1308
2019-560,US Open,Hard,128,G,20190826,106,200175,,,Miomir Kecmanovic,R,183,SRB,19.9,111513,,,Laslo Djere,R,188,SRB,24.2,6-2 6-1 7-5,5,R128,118,3,3,82,48,36,20,13,0,1,10,7,106,54,32,20,14,10,17,50,1026,39,1245
2019-560,US Open,Hard,128,G,20190826,107,103893,,LL,Paolo Lorenzi,R,183,ITA,37.6,208260,,,Zachary Svajda,R,175,USA,16.7,3-6 6-7(5) 6-4 7-6(4) 6-2,5,R128,260,6,5,164,109,79,22,27,9,16,2,3,183,134,76,27,26,11,20,135,396,1415,3
2019-560,US Open,Hard,128,G,20190826,108,124187,,,Reilly Opelka,R,211,USA,21.9,104926,11,,Fabio Fognini,R,178,ITA,32.2,6-3 6-4 6-7(6) 6-3,5,R128,171,26,4,124,71,56,31,22,5,7,16,6,110,61,48,24,19,10,15,42,1076,11,2510
2019-560,US Open,Hard,128,G,20190826,109,136440,,Q,Dominik Koepfer,L,180,GER,25.3,144719,,,Jaume Munar,R,183,ESP,22.3,6-4 7-6(2) 5-7 7-5,5,R128,214,3,11,169,100,68,31,23,12,17,8,2,157,94,61,30,24,7,13,118,474,97,550
2019-560,US Open,Hard,128,G,20190826,110,202385,,Q,Jenson Brooksby,R,188,USA,18.8,104607,,,Tomas Berdych,R,196,CZE,33.9,6-1 2-6 6-4 6-4,5,R128,147,6,2,95,56,43,20,17,3,6,5,3,114,67,38,26,18,8,14,394,88,98,540
2019-560,US Open,Hard,128,G,20190826,111,105932,17,,Nikoloz Basilashvili,R,185,GEO,27.5,105916,,,Marton Fucsovics,R,188,HUN,27.5,3-6 6-4 6-2 3-6 6-3,5,R128,221,1,7,157,82,49,39,23,11,19,3,7,136,64,38,33,22,4,13,18,1985,64,885
2019-560,US Open,Hard,128,G,20190826,112,103852,,,Feliciano Lopez,L,188,ESP,37.9,126203,26,,Taylor Fritz,R,196,USA,21.8,3-6 6-4 6-3 6-4,5,R128,138,22,4,106,68,56,20,19,2,3,13,4,113,66,49,24,19,2,5,61,923,28,1465
2019-560,US Open,Hard,128,G,20190826,113,106415,,,Yoshihito Nishioka,L,170,JPN,23.9,106218,,,Marcos Giron,R,180,USA,26,3-6 6-4 6-4 6-4,5,R128,164,1,0,114,72,49,25,20,2,5,11,1,124,73,53,22,19,8,12,59,946,151,361
2019-560,US Open,Hard,128,G,20190826,114,106198,,,Hugo Dellien,R,180,BOL,26.1,126952,,Q,Soon Woo Kwon,R,180,KOR,21.7,6-3 6-4 2-6 2-3 RET,5,R128,175,5,3,127,78,45,23,16,11,18,3,6,108,65,35,22,16,7,14,84,618,90,599
2019-560,US Open,Hard,128,G,20190826,115,106421,5,,Daniil Medvedev,R,198,RUS,23.5,105432,,,Prajnesh Gunneswaran,L,188,IND,29.7,6-4 6-1 6-2,5,R128,85,9,7,68,43,36,11,12,2,3,4,8,68,37,24,8,13,1,8,5,4125,88,610
2019-560,US Open,Hard,128,G,20190826,116,103819,3,,Roger Federer,R,185,SUI,38,111576,,Q,Sumit Nagal,R,178,IND,22,4-6 6-1 6-2 6-4,5,R128,150,12,7,132,80,57,25,18,10,13,0,4,107,68,40,18,17,6,13,3,6950,190,264
2019-560,US Open,Hard,128,G,20190826,117,106000,,,Damir Dzumhur,R,175,BIH,27.2,200611,,Q,Elliot Benchetrit,R,193,MAR,20.8,4-6 6-2 6-3 6-0,5,R128,128,5,6,101,62,48,22,16,5,6,8,2,106,61,42,17,17,8,15,99,535,227,202
2019-560,US Open,Hard,128,G,20190826,118,105554,,,Daniel Evans,R,175,GBR,29.2,105173,,,Adrian Mannarino,L,180,FRA,31.1,6-4 6-3 2-6 6-3,5,R128,182,4,6,123,72,49,27,18,12,15,12,4,124,59,45,29,18,8,13,58,955,57,961
2019-560,US Open,Hard,128,G,20190826,119,106298,25,,Lucas Pouille,R,185,FRA,25.5,104259,,,Philipp Kohlschreiber,R,178,GER,35.8,6-3 4-6 6-4 6-4,5,R128,164,16,5,141,71,55,35,20,8,11,10,5,109,59,44,23,19,5,10,27,1475,71,831
2019-560,US Open,Hard,128,G,20190826,120,105807,,,Pablo Carreno Busta,R,188,ESP,28.1,105550,19,,Guido Pella,L,183,ARG,29.2,6-3 4-6 7-6(2) 6-3,5,R128,193,5,3,129,85,58,26,20,7,10,5,5,134,81,53,28,21,8,14,69,852,20,1735
2019-560,US Open,Hard,128,G,20190826,121,105575,,,Ricardas Berankis,R,175,LTU,29.1,106210,,Q,Jiri Vesely,L,198,CZE,26.1,4-6 7-6(4) 3-6 7-6(4) 6-4,5,R128,256,13,3,165,97,68,41,26,5,9,16,5,193,129,91,31,29,8,11,68,857,140,385
2019-560,US Open,Hard,128,G,20190826,122,106296,,Q,Gregoire Barrere,R,183,FRA,25.5,111815,,,Cameron Norrie,L,188,GBR,24,7-6(4) 6-4 4-6 6-7(5) 7-6(2),5,R128,241,14,10,171,99,80,34,29,7,13,10,7,201,117,83,36,30,12,18,109,496,62,915
2019-560,US Open,Hard,128,G,20190826,123,105676,15,,David Goffin,R,180,BEL,28.7,144895,,,Corentin Moutet,L,180,FRA,20.3,6-3 3-6 6-4 6-0,5,R128,168,4,6,112,62,41,27,17,2,6,0,10,108,66,36,19,17,5,13,15,2055,82,650
2019-560,US Open,Hard,128,G,20190826,124,106432,12,,Borna Coric,R,188,CRO,22.7,105539,,Q,Evgeny Donskoy,R,185,RUS,29.2,7-6(7) 6-3 6-0,5,R128,115,10,3,72,43,40,23,14,0,0,10,5,95,56,42,16,14,3,7,12,2160,122,443
2019-560,US Open,Hard,128,G,20190826,125,105777,,,Grigor Dimitrov,R,191,BUL,28.2,104312,,,Andreas Seppi,R,190,ITA,35.5,6-1 6-7(2) 6-4 6-3,5,R128,162,13,3,115,67,49,29,20,4,7,6,3,129,81,45,30,19,14,21,78,722,77,735
2019-560,US Open,Hard,128,G,20190826,126,104655,,,Pablo Cuevas,R,180,URU,33.6,106058,,,Jack Sock,R,191,USA,26.9,6-4 7-5 7-6(5),5,R128,138,13,3,102,65,54,20,17,1,2,10,2,98,67,51,15,18,2,5,53,1013,178,280
2019-560,US Open,Hard,128,G,20190826,127,111794,,LL,Kamil Majchrzak,R,180,POL,23.6,111797,,,Nicolas Jarry,R,201,CHI,23.8,6-7(2) 7-6(5) 7-6(6) 1-6 6-4,5,R128,220,11,8,171,93,71,48,29,8,12,33,4,186,126,95,30,27,2,4,94,557,73,820
2019-560,US Open,Hard,128,G,20190826,128,106426,31,,Cristian Garin,R,185,CHI,23.2,111153,,,Christopher Eubanks,R,201,USA,23.3,3-6 7-6(5) 6-4 6-7(4) 6-3,5,R128,213,15,9,167,103,74,34,28,6,10,11,11,160,100,75,28,26,6,11,32,1321,188,265
2019-560,US Open,Hard,128,G,20190826,129,200282,,,Alex De Minaur,R,183,AUS,20.5,105732,,,Pierre Hugues Herbert,R,188,FRA,28.4,6-4 6-2 6-7(6) 7-5,5,R128,185,11,9,143,82,64,25,22,4,8,7,5,132,72,45,29,21,5,13,38,1270,48,1038
2019-560,US Open,Hard,128,G,20190826,130,105614,,,Bradley Klahn,L,183,USA,29,106329,,,Thiago Monteiro,L,183,BRA,25.2,6-3 6-2 6-3,5,R128,107,14,4,68,46,39,13,13,1,2,5,6,90,52,33,14,13,7,13,108,503,101,532
2019-560,US Open,Hard,128,G,20190826,131,105453,7,,Kei Nishikori,R,178,JPN,29.6,105477,,Q,Marco Trungelliti,R,178,ARG,29.5,6-1 4-1 RET,5,R128,47,1,4,35,20,18,8,6,0,0,2,3,33,14,9,4,6,3,7,7,4005,205,237
2019-560,US Open,Hard,128,G,20190826,132,126094,,,Andrey Rublev,R,188,RUS,21.8,126774,8,,Stefanos Tsitsipas,R,193,GRE,21,6-4 6-7(5) 7-6(7) 7-5,5,R128,234,14,6,157,92,68,34,24,10,13,20,7,186,102,70,42,24,15,20,43,1066,8,3455
2019-560,US Open,Hard,128,G,20190826,133,104468,,,Gilles Simon,R,183,FRA,34.6,106216,,,Bjorn Fratangelo,R,183,USA,26.1,5-7 7-5 7-5 7-5,5,R128,259,9,7,159,89,60,34,24,16,23,5,7,192,98,66,38,24,16,25,40,1240,117,474
2019-560,US Open,Hard,128,G,20190826,134,126156,,,Antoine Hoang,R,183,FRA,23.8,104919,,,Leonardo Mayer,R,188,ARG,32.2,3-6 6-2 6-7(6) 6-1 6-3,5,R128,214,5,9,137,82,62,33,22,2,4,9,13,153,79,58,33,24,8,15,104,524,95,555
2019-560,US Open,Hard,128,G,20190826,135,106401,28,,Nick Kyrgios,R,193,AUS,24.3,105449,,,Steve Johnson,R,188,USA,29.6,6-3 7-6(1) 6-4,5,R128,122,24,8,84,50,44,19,16,3,4,4,4,100,56,37,21,16,3,7,30,1430,86,610
2019-560,US Open,Hard,128,G,20190826,136,126610,24,,Matteo Berrettini,R,196,ITA,23.3,104755,,,Richard Gasquet,R,183,FRA,33.1,6-4 6-3 2-6 6-2,5,R128,163,18,8,119,72,55,22,18,9,11,6,6,108,67,50,17,17,4,8,25,1535,36,1280
2019-560,US Open,Hard,128,G,20190826,137,111442,,,Jordan Thompson,R,183,AUS,25.3,105311,,,Joao Sousa,R,185,POR,30.4,6-3 6-2 6-4,5,R128,125,3,3,78,57,45,13,14,1,1,5,0,108,74,48,14,13,10,14,55,976,44,1061
2019-560,US Open,Hard,128,G,20190826,138,200615,,,Alexei Popyrin,R,196,AUS,20,105643,,,Federico Delbonis,L,193,ARG,28.8,6-1 7-5 7-6(5),5,R128,124,9,7,104,65,52,17,16,4,6,6,4,96,58,38,17,16,4,10,105,521,67,869
2019-560,US Open,Hard,128,G,20190826,139,105062,,,Mikhail Kukushkin,R,183,KAZ,31.6,105138,10,,Roberto Bautista Agut,R,183,ESP,31.3,3-6 6-1 6-4 3-6 6-3,5,R128,199,6,2,152,97,62,27,22,5,10,10,4,119,65,42,31,22,3,10,47,1041,10,2575
2019-560,US Open,Hard,128,G,20190826,140,104792,13,,Gael Monfils,R,193,FRA,32.9,105077,,,Albert Ramos,L,188,ESP,31.6,7-6(2) 6-4 6-3,5,R128,133,8,0,97,55,41,22,16,4,6,1,7,102,56,37,21,16,10,15,13,2140,51,1019
2019-560,US Open,Hard,128,G,20190826,141,105657,,,Marius Copil,R,191,ROU,28.8,200005,,,Ugo Humbert,L,188,FRA,21.1,6-3 5-7 7-6(11) 4-6 6-1,5,R128,255,17,9,185,112,88,35,26,8,12,5,3,151,88,64,37,25,7,12,93,562,63,909
2019-560,US Open,Hard,128,G,20190826,142,105967,,,Henri Laaksonen,R,185,SUI,27.4,106065,,,Marco Cecchinato,R,185,ITA,26.9,7-6(3) 7-6(6) 2-6 3-6 7-6(2),5,R128,232,20,7,200,114,81,46,28,7,12,13,6,183,114,85,36,28,9,11,119,462,66,880
2019-560,US Open,Hard,128,G,20190826,143,133430,,,Denis Shapovalov,L,185,CAN,20.3,200000,18,,Felix Auger Aliassime,R,193,CAN,19,6-1 6-1 6-4,5,R128,98,3,8,73,40,34,18,12,5,5,0,6,73,47,31,7,12,4,10,33,1310,19,1750
2019-560,US Open,Hard,128,G,20190826,144,104665,,,Pablo Andujar,R,180,ESP,33.5,106378,30,,Kyle Edmund,R,188,GBR,24.6,3-6 7-6(1) 7-5 5-7 6-2,5,R128,261,7,9,170,101,72,32,27,11,17,12,6,173,99,63,40,27,9,16,70,850,31,1325
2019-560,US Open,Hard,128,G,20190826,145,132283,,,Lorenzo Sonego,R,191,ITA,24.2,104719,,,Marcel Granollers,R,191,ESP,33.3,6-3 6-4 6-4,5,R128,141,10,3,89,57,44,17,15,3,5,3,2,85,46,27,19,14,5,10,49,1029,91,576
